@RELATION medidor_dois_janela_quinze

@ATTRIBUTE medida_um	REAL
@ATTRIBUTE medida_dois	REAL
@ATTRIBUTE medida_tres	REAL
@ATTRIBUTE medida_quatro	REAL
@ATTRIBUTE medida_cincoo	REAL
@ATTRIBUTE medida_seis	REAL
@ATTRIBUTE medida_sete	REAL
@ATTRIBUTE medida_oito	REAL
@ATTRIBUTE medida_nove	REAL
@ATTRIBUTE medida_dez	REAL
@ATTRIBUTE medida_onze	REAL
@ATTRIBUTE medida_doze	REAL
@ATTRIBUTE medida_treze	REAL
@ATTRIBUTE medida_quatorze	REAL
@ATTRIBUTE valor_predito	REAL
@ATTRIBUTE dia_de_semana	REAL
@ATTRIBUTE fim_de_semana	REAL
@ATTRIBUTE estacao_do_ano	REAL
@DATA
49.808,56.034,49.808,52.921,46.695,56.034,59.147,49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,1,0,3
56.034,49.808,52.921,46.695,56.034,59.147,49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,1,0,3
49.808,52.921,46.695,56.034,59.147,49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,1,0,3
52.921,46.695,56.034,59.147,49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,1,0,3
46.695,56.034,59.147,49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,1,0,3
56.034,59.147,49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,1,0,3
59.147,49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,1,0,3
49.808,49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,1,0,3
49.808,46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,59.147,1,0,3
46.695,49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,59.147,52.921,1,0,3
49.808,49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,59.147,52.921,43.582,1,0,3
49.808,46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,59.147,52.921,43.582,56.034,1,0,3
46.695,49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,59.147,52.921,43.582,56.034,43.582,1,0,3
49.808,43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,59.147,52.921,43.582,56.034,43.582,52.921,1,0,3
43.582,52.921,43.582,52.921,56.034,37.356,6.226,37.356,59.147,52.921,43.582,56.034,43.582,52.921,49.808,1,0,3
46.695,49.808,49.808,49.808,46.695,49.808,56.034,43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,0,1,3
49.808,49.808,49.808,46.695,49.808,56.034,43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,0,1,3
49.808,49.808,46.695,49.808,56.034,43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,0,1,3
49.808,46.695,49.808,56.034,43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,0,1,3
46.695,49.808,56.034,43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,0,1,3
49.808,56.034,43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,0,1,3
56.034,43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,0,1,3
43.582,56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,0,1,3
56.034,46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,0,1,3
46.695,56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,0,1,3
56.034,49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,0,1,3
49.808,46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,0,1,3
46.695,49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,0,1,3
49.808,46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,0,1,3
46.695,59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,0,1,3
59.147,40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,0,1,3
40.469,6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,0,1,3
6.226,52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,0,1,3
52.921,43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,0,1,3
43.582,56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,0,1,3
56.034,40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,0,1,3
40.469,56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,0,1,3
56.034,49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,0,1,3
49.808,46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,0,1,3
46.695,49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,0,1,3
49.808,49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,0,1,3
49.808,49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,0,1,3
49.808,46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,49.808,0,1,3
46.695,49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,49.808,49.808,0,1,3
49.808,49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,49.808,49.808,46.695,0,1,3
49.808,46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,49.808,49.808,46.695,49.808,0,1,3
46.695,59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,49.808,49.808,46.695,49.808,56.034,0,1,3
59.147,40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,49.808,49.808,46.695,49.808,56.034,46.695,0,1,3
40.469,59.147,49.808,49.808,52.921,43.582,59.147,52.921,49.808,49.808,46.695,49.808,56.034,46.695,59.147,0,1,3
49.808,49.808,43.582,6.226,46.695,49.808,49.808,52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,0,1,3
49.808,43.582,6.226,46.695,49.808,49.808,52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,0,1,3
43.582,6.226,46.695,49.808,49.808,52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,0,1,3
6.226,46.695,49.808,49.808,52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,0,1,3
46.695,49.808,49.808,52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,0,1,3
49.808,49.808,52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,0,1,3
49.808,52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,0,1,3
52.921,6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,0,1,3
6.226,49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,0,1,3
49.808,46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,0,1,3
46.695,59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,0,1,3
59.147,43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,0,1,3
43.582,6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,0,1,3
6.226,49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,0,1,3
49.808,49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,0,1,3
49.808,49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,0,1,3
49.808,56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,0,1,3
56.034,59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,0,1,3
59.147,46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,0,1,3
46.695,49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,0,1,3
49.808,49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,0,1,3
49.808,49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,0,1,3
49.808,56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,0,1,3
56.034,49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,0,1,3
49.808,52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,0,1,3
52.921,52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,0,1,3
52.921,46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,0,1,3
46.695,49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,46.695,0,1,3
49.808,49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,46.695,52.921,0,1,3
49.808,46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,46.695,52.921,49.808,0,1,3
46.695,56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,46.695,52.921,49.808,52.921,0,1,3
56.034,43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,46.695,52.921,49.808,52.921,59.147,0,1,3
43.582,56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,46.695,52.921,49.808,52.921,59.147,46.695,0,1,3
56.034,52.921,49.808,49.808,52.921,46.695,49.808,49.808,46.695,52.921,49.808,52.921,59.147,46.695,49.808,0,1,3
49.808,46.695,59.147,46.695,46.695,52.921,52.921,59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,1,0,3
46.695,59.147,46.695,46.695,52.921,52.921,59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,1,0,3
59.147,46.695,46.695,52.921,52.921,59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,1,0,3
46.695,46.695,52.921,52.921,59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,1,0,3
46.695,52.921,52.921,59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,1,0,3
52.921,52.921,59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,1,0,3
52.921,59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,1,0,3
59.147,46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,1,0,3
46.695,49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,1,0,3
49.808,52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,1,0,3
52.921,52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,1,0,3
52.921,56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,1,0,3
56.034,46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,1,0,3
46.695,49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,1,0,3
49.808,49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,1,0,3
49.808,56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,1,0,3
56.034,65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,1,0,3
65.373,40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,1,0,3
40.469,6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,1,0,3
6.226,43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,1,0,3
43.582,56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,1,0,3
56.034,52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,1,0,3
52.921,49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,1,0,3
49.808,46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,1,0,3
46.695,49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,1,0,3
49.808,49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,1,0,3
49.808,59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,1,0,3
59.147,46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,56.034,1,0,3
46.695,59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,56.034,49.808,1,0,3
59.147,52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,56.034,49.808,6.226,1,0,3
52.921,59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,56.034,49.808,6.226,49.808,1,0,3
59.147,49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,56.034,49.808,6.226,49.808,49.808,1,0,3
49.808,49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,56.034,49.808,6.226,49.808,49.808,65.373,1,0,3
49.808,65.373,46.695,56.034,59.147,46.695,56.034,49.808,56.034,49.808,6.226,49.808,49.808,65.373,46.695,1,0,3
6.226,49.808,52.921,6.226,46.695,6.226,49.808,56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,1,0,3
49.808,52.921,6.226,46.695,6.226,49.808,56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,1,0,3
52.921,6.226,46.695,6.226,49.808,56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,1,0,3
6.226,46.695,6.226,49.808,56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,1,0,3
46.695,6.226,49.808,56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,1,0,3
6.226,49.808,56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,1,0,3
49.808,56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,1,0,3
56.034,59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,1,0,3
59.147,46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,1,0,3
46.695,65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,1,0,3
65.373,49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,1,0,3
49.808,56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,1,0,3
56.034,56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,1,0,3
56.034,59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,1,0,3
59.147,52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,1,0,3
52.921,56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,1,0,3
56.034,59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,1,0,3
59.147,52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,1,0,3
52.921,59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,1,0,3
59.147,49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,1,0,3
49.808,6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,1,0,3
6.226,59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,1,0,3
59.147,56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,1,0,3
56.034,46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,1,0,3
46.695,65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,1,0,3
65.373,40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,1,0,3
40.469,59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,1,0,3
59.147,49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,59.147,1,0,3
49.808,59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,59.147,56.034,1,0,3
59.147,52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,59.147,56.034,46.695,1,0,3
52.921,49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,59.147,56.034,46.695,65.373,1,0,3
49.808,65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,59.147,56.034,46.695,65.373,49.808,1,0,3
65.373,49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,59.147,56.034,46.695,65.373,49.808,52.921,1,0,3
49.808,56.034,52.921,68.486,46.695,56.034,59.147,46.695,59.147,56.034,46.695,65.373,49.808,52.921,6.226,1,0,3
46.695,6.226,52.921,49.808,65.373,46.695,59.147,56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,1,0,3
6.226,52.921,49.808,65.373,46.695,59.147,56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,1,0,3
52.921,49.808,65.373,46.695,59.147,56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,1,0,3
49.808,65.373,46.695,59.147,56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,1,0,3
65.373,46.695,59.147,56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,1,0,3
46.695,59.147,56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,1,0,3
59.147,56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,1,0,3
56.034,49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,1,0,3
49.808,6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,1,0,3
6.226,52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,1,0,3
52.921,56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,1,0,3
56.034,56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,1,0,3
56.034,49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,1,0,3
49.808,6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,1,0,3
6.226,52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,1,0,3
52.921,49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,1,0,3
49.808,65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,1,0,3
65.373,46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,1,0,3
46.695,6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,1,0,3
6.226,52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,1,0,3
52.921,59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,1,0,3
59.147,52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,1,0,3
52.921,56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,1,0,3
56.034,56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,1,0,3
56.034,65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,1,0,3
65.373,49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,1,0,3
49.808,6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,1,0,3
6.226,52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,49.808,1,0,3
52.921,52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,49.808,52.921,1,0,3
52.921,6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,49.808,52.921,65.373,1,0,3
6.226,46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,49.808,52.921,65.373,56.034,1,0,3
46.695,68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,49.808,52.921,65.373,56.034,59.147,1,0,3
68.486,59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,49.808,52.921,65.373,56.034,59.147,49.808,1,0,3
59.147,52.921,56.034,59.147,49.808,68.486,46.695,65.373,49.808,52.921,65.373,56.034,59.147,49.808,65.373,1,0,3
49.808,59.147,56.034,52.921,65.373,46.695,68.486,52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,1,0,3
59.147,56.034,52.921,65.373,46.695,68.486,52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,1,0,3
56.034,52.921,65.373,46.695,68.486,52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,1,0,3
52.921,65.373,46.695,68.486,52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,1,0,3
65.373,46.695,68.486,52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,1,0,3
46.695,68.486,52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,1,0,3
68.486,52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,1,0,3
52.921,56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,1,0,3
56.034,56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,68.486,1,0,3
56.034,65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,68.486,56.034,1,0,3
65.373,46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,68.486,56.034,56.034,1,0,3
46.695,6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,68.486,56.034,56.034,56.034,1,0,3
6.226,56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,68.486,56.034,56.034,56.034,49.808,1,0,3
56.034,56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,68.486,56.034,56.034,56.034,49.808,6.226,1,0,3
56.034,59.147,49.808,65.373,59.147,56.034,56.034,46.695,68.486,56.034,56.034,56.034,49.808,6.226,52.921,1,0,3
